Estado,Municipio,Colonia,Codigo
CDMX,Milpa Alta,San Salvador Cuauhtenco,12300
CDMX,Milpa Alta,Centro (San Pablo Oztotepec),12400
CDMX,Milpa Alta,San Juan (San Pablo Oztotepec),12400
CDMX,Milpa Alta,San Miguel (San Pablo Oztotepec),12400
CDMX,Milpa Alta,Chalmita (San Pablo Oztotepec),12410
CDMX,Milpa Alta,San Lorenzo Tlacoyucan,12500
CDMX,Milpa Alta,San Jerónimo Miacatlán,12600
CDMX,Milpa Alta,San Francisco Tecoxpa,12700
CDMX,Milpa Alta,San Juan Tepenahuac,12800
CDMX,Milpa Alta,La Lupita Teticpac (Santa Ana Tlacotenco),12910
CDMX,Milpa Alta,San Marcos (Santa Ana Tlacotenco),12920
CDMX,Milpa Alta,San Miguel (Santa Ana Tlacotenco),12930
CDMX,Milpa Alta,San José (Santa Ana Tlacotenco),12940
CDMX,Milpa Alta,La Lupita Xolco (Santa Ana Tlacotenco),12950
CDMX,Tláhuac,La Asunción,13000
CDMX,Tláhuac,Delegación Política Tlahuac,13009
CDMX,Tláhuac,Santa Cecilia,13010
CDMX,Tláhuac,San José,13020
CDMX,Tláhuac,San Juan,13030
CDMX,Tláhuac,San Mateo,13040
CDMX,Tláhuac,La Habana,13050
CDMX,Tláhuac,Santa Ana,13060
CDMX,Tláhuac,La Guadalupe,13060
CDMX,Tláhuac,Hombres de la Reforma,13060
CDMX,Tláhuac,Geovillas de Xochimilco,13063
CDMX,Tláhuac,La Magdalena,13070
CDMX,Tláhuac,San Miguel,13070
CDMX,Tláhuac,Los Reyes,13080
CDMX,Tláhuac,Quiahuatla,13090
CDMX,Tláhuac,San Sebastián,13093
CDMX,Tláhuac,San Isidro,13094
CDMX,Tláhuac,San Andrés,13099
CDMX,Tláhuac,El Mirador,13100
CDMX,Tláhuac,La Guadalupe,13100
CDMX,Tláhuac,Cañada,13110
CDMX,Tláhuac,La Poblanita,13119
CDMX,Tláhuac,Teozoma,13120
CDMX,Tláhuac,Chichilaula,13120
CDMX,Tláhuac,Ampliación Santa Catarina,13120
CDMX,Tláhuac,Santiago,13120
CDMX,Tláhuac,La Mesa,13120
CDMX,Tláhuac,La Joyita,13123
CDMX,Tláhuac,San Francisco Apolocalco,13129
CDMX,Tláhuac,La Concepción,13150
CDMX,Tláhuac,San Miguel,13180
CDMX,Tláhuac,Miguel Hidalgo,13200
CDMX,Tláhuac,Zapotitlán,13209
CDMX,Tláhuac,Los Olivos,13210
CDMX,Tláhuac,Las Arboledas,13219
CDMX,Tláhuac,Ampliación Los Olivos,13219
CDMX,Tláhuac,La Nopalera,13220
CDMX,Tláhuac,Tláhuac 2,13229
CDMX,Tláhuac,Granjas Cabrera,13230
CDMX,Tláhuac,La Turba,13250
CDMX,Tláhuac,Del Mar,13270
CDMX,Tláhuac,Cooperativa C.I.A.N.I.,13270
CDMX,Tláhuac,La Draga,13273
CDMX,Tláhuac,Villa Centro Americana,13278
CDMX,Tláhuac,Nueva Tenochtitlán,13278
CDMX,Tláhuac,Villas Trabajadores del Gobierno del CDMX,13278
CDMX,Tláhuac,Agrícola Metropolitana,13280
CDMX,Tláhuac,Santa Ana Centro,13300
CDMX,Tláhuac,Manuel M López III,13300
CDMX,Tláhuac,Santiago Norte,13300
CDMX,Tláhuac,Santa Ana Poniente,13300
CDMX,Tláhuac,Santiago Centro,13300
CDMX,Tláhuac,Santa Ana Norte,13300
CDMX,Tláhuac,Zapotitla,13310
CDMX,Tláhuac,Ampliación Zapotitla,13315
CDMX,Tláhuac,Manuel Gutierrez Najera,13316
CDMX,Tláhuac,Manuel M López II,13316
CDMX,Tláhuac,Los Volcanes,13316
CDMX,Tláhuac,Nueva Tenochtitlán,13317
CDMX,Tláhuac,Aurorita,13317
CDMX,Tláhuac,La Herradura,13318
CDMX,Tláhuac,La Estación,13319
CDMX,Tláhuac,Benito Quezada,13319
CDMX,Tláhuac,La Conchita Zapotitlán,13360
CDMX,Tláhuac,Santiago Sur,13360
CDMX,Tláhuac,Santa Ana Sur,13360
CDMX,Tláhuac,Tempiluli,13363
CDMX,Tláhuac,San Francisco Tlaltenco,13400
CDMX,Tláhuac,López Portillo,13410
CDMX,Tláhuac,La Orilla,13410
CDMX,Tláhuac,Ampliación José López Portillo,13419
CDMX,Tláhuac,Selene,13420
CDMX,Tláhuac,3 de Mayo,13429
CDMX,Tláhuac,Ampliación Selene,13430
CDMX,Tláhuac,Zacatenco,13440
CDMX,Tláhuac,Zacatenco,13440
CDMX,Tláhuac,Géminis,13440
CDMX,Tláhuac,Ojo de Agua,13450
CDMX,Tláhuac,Guadalupe Tlaltenco,13450
CDMX,Tláhuac,El Triangulo,13460
CDMX,Tláhuac,La Soledad,13508
CDMX,Tláhuac,San Agustin,13508
CDMX,Tláhuac,La Concepción,13509
CDMX,Tláhuac,La Lupita,13510
CDMX,Tláhuac,Francisco Villa,13520
CDMX,Tláhuac,La Loma,13529
CDMX,Tláhuac,La Asunción,13530
CDMX,Tláhuac,Jaime Torres Bodet,13530
CDMX,Tláhuac,El Rosario,13540
CDMX,Tláhuac,Tierra Blanca,13540
CDMX,Tláhuac,Ampliación La Conchita,13545
CDMX,Tláhuac,Olivar Santa María,13546
CDMX,Tláhuac,Peña Alta,13549
CDMX,Tláhuac,Potrero del Llano,13550
CDMX,Tláhuac,Jardines del Llano,13550
CDMX,Tláhuac,Villa Tlatempa,13559
CDMX,Tláhuac,San Bartolomé (Del Pueblo de San Andrés Mixquic),13600
CDMX,Tláhuac,Los Reyes (Del Pueblo de San Andrés Mixquic),13610
CDMX,Tláhuac,Santa Cruz (Del Pueblo de San Andrés Mixquic),13625
CDMX,Tláhuac,San Agustín (Del pueblo de San Andrés Mixquic),13630
CDMX,Tláhuac,San Miguel (Del Pueblo de San Andrés Mixquic),13640
CDMX,Tláhuac,San Nicolás Tetelco,13700
CDMX,Tláhuac,Tepantitlamilco,13700
CDMX,Tlalpan,Tlalpan,14000
CDMX,Tlalpan,Tlalpan Centro,14000
CDMX,Tlalpan,Delegación Política Tlalpan,14009
CDMX,Tlalpan,Parque del Pedregal,14010
CDMX,Tlalpan,Cámara Nacional de la Industria de la Construcción,14017
CDMX,Tlalpan,Villa Olímpica,14020
CDMX,Tlalpan,Isidro Fabela,14030
CDMX,Tlalpan,Zapote 1,14038
CDMX,Tlalpan,Luis Donaldo Colosio,14038
CDMX,Tlalpan,Ampliación Isidro Fabela,14039
CDMX,Tlalpan,Cuitlahuac,14039
CDMX,Tlalpan,Pueblo Quieto,14040
CDMX,Tlalpan,Cantera Puente de Piedra,14040
CDMX,Tlalpan,Comuneros de Santa Úrsula,14049
CDMX,Tlalpan,Toriello Guerra,14050
CDMX,Tlalpan,Peña Pobre,14060
CDMX,Tlalpan,Paseos de Mendoza,14070
CDMX,Tlalpan,Barrio San Fernando,14070
CDMX,Tlalpan,Rómulo Sanchez Mireles,14070
CDMX,Tlalpan,San Pedro Apóstol,14070
CDMX,Tlalpan,Belisario Domínguez Sección XVI,14080
CDMX,Tlalpan,Barrio del Niño Jesús,14080
CDMX,Tlalpan,La Joya,14090
CDMX,Tlalpan,Torres Tlalpan FOVISSSTE,14098
CDMX,Tlalpan,Pedregal de San Nicolás 4A Sección,14100
CDMX,Tlalpan,Pedregal de San Nicolás 1A Sección,14100
CDMX,Tlalpan,Pedregal de San Nicolás 3A Sección,14100
CDMX,Tlalpan,Pedregal de San Nicolás 2A Sección,14100
CDMX,Tlalpan,Pedregal de San Nicolás 5A Sección,14100
CDMX,Tlalpan,Pedregal Chichicaspatl,14108
CDMX,Tlalpan,Chichicaspatl,14108
CDMX,Tlalpan,Pedregal del Lago,14110
CDMX,Tlalpan,Ampliación Fuentes del Pedregal,14110
CDMX,Tlalpan,Rincón del Pedregal,14120
CDMX,Tlalpan,Residencial Pedregal Picacho,14129
CDMX,Tlalpan,PEMEX,14130
CDMX,Tlalpan,Fuentes del Pedregal,14140
CDMX,Tlalpan,Instituto Mexicano de la Televisión,14141
CDMX,Tlalpan,Retornos del Pedregal,14148
CDMX,Tlalpan,Secretaria del Trabajo y Previsión Social,14149
CDMX,Tlalpan,Lomas del Pedregal Framboyanes,14150
CDMX,Tlalpan,Popular Santa Teresa,14160
CDMX,Tlalpan,Héroes de Padierna,14200
CDMX,Tlalpan,Jardines del Ajusco,14200
CDMX,Tlalpan,Colinas del Ajusco,14208
CDMX,Tlalpan,Torres de Padierna,14209
CDMX,Tlalpan,Jardines en la Montaña,14210
CDMX,Tlalpan,Parque Nacional Bosque del Pedregal,14219
CDMX,Tlalpan,Six Flags (Reino Aventura),14219
CDMX,Tlalpan,Cuchilla de Padierna,14220
CDMX,Tlalpan,Lomas del Pedregal,14220
CDMX,Tlalpan,Cultura Maya,14230
CDMX,Tlalpan,Los Encinos,14239
CDMX,Tlalpan,Lomas de Padierna,14240
CDMX,Tlalpan,Lomas Hidalgo,14240
CDMX,Tlalpan,Cruz del Farol,14248
CDMX,Tlalpan,Miguel Hidalgo,14250
CDMX,Tlalpan,Miguel Hidalgo 4A Sección,14250
CDMX,Tlalpan,Miguel Hidalgo 2A Sección,14250
CDMX,Tlalpan,Miguel Hidalgo 3A Sección,14250
CDMX,Tlalpan,Barrio El Capulín,14260
CDMX,Tlalpan,Miguel Hidalgo 1A Sección,14260
CDMX,Tlalpan,Zacayucan Peña Pobre,14266
CDMX,Tlalpan,Barrio de Caramagüey,14267
CDMX,Tlalpan,Barrio La Lonja,14268
CDMX,Tlalpan,Barrio La Fama,14269
CDMX,Tlalpan,Primavera,14270
CDMX,Tlalpan,Solidaridad,14273
CDMX,Tlalpan,Paraje 38,14275
CDMX,Tlalpan,Verano,14276
CDMX,Tlalpan,Residencial Acoxpa,14300
CDMX,Tlalpan,Nueva Oriental Coapa,14300
CDMX,Tlalpan,Residencial Miramontes,14300
CDMX,Tlalpan,Villa del Sur,14307
CDMX,Tlalpan,Ex Hacienda Coapa,14308
CDMX,Tlalpan,Real del Sur,14308
CDMX,Tlalpan,3 Fuentes,14309
CDMX,Tlalpan,Belisario Domínguez,14310
CDMX,Tlalpan,Floresta Coyoacán,14310
CDMX,Tlalpan,Vergel Tlalpan,14310
CDMX,Tlalpan,Vergel Coapa,14320
CDMX,Tlalpan,Gabriel Ramos Millán,14324
CDMX,Tlalpan,Rinconada Coapa 2A Sección,14325
CDMX,Tlalpan,Tenorios,14326
CDMX,Tlalpan,Tenorios INFONAVIT,14326
CDMX,Tlalpan,Tenorios 2,14327
CDMX,Tlalpan,Lotería Nacional,14328
CDMX,Tlalpan,Villa Valbadena,14328
CDMX,Tlalpan,Tenorios FOVISSSTE,14329
CDMX,Tlalpan,Residencial Hacienda Coapa,14330
CDMX,Tlalpan,Rinconada Coapa 1A Sección,14330
CDMX,Tlalpan,Granjas Coapa,14330
CDMX,Tlalpan,Sauzales Cebadales,14334
CDMX,Tlalpan,Villa del Puente,14335
CDMX,Tlalpan,Periférico,14335
CDMX,Tlalpan,Villa Cuemanco INFONAVIT,14336
CDMX,Tlalpan,Urbano Coapa,14337
CDMX,Tlalpan,Fuerza Armada de México,14338
CDMX,Tlalpan,FOVISSSTE Periférico,14338
CDMX,Tlalpan,Dr. Ignacio Chávez INFONAVIT,14339
CDMX,Tlalpan,Vergel de Coyoacán,14340
CDMX,Tlalpan,Vergel del Sur,14340
CDMX,Tlalpan,Prado Coapa 1A Sección,14350
CDMX,Tlalpan,Jardines Villa Coapa,14356
CDMX,Tlalpan,Prado Coapa 2A Sección,14357
CDMX,Tlalpan,Prado Coapa 3A Sección,14357
CDMX,Tlalpan,Residencial Villa Prado Coapa,14358
CDMX,Tlalpan,Magisterial,14360
CDMX,Tlalpan,Magisterial Coapa,14360
CDMX,Tlalpan,Villa Cuemanco,14360
CDMX,Tlalpan,Chimalli,14370
CDMX,Tlalpan,Hacienda de San Juan de Tlalpan 2a Sección,14370
CDMX,Tlalpan,Villa Lázaro Cárdenas,14370
CDMX,Tlalpan,San Lorenzo Huipulco,14370
CDMX,Tlalpan,Arboledas del Sur,14376
CDMX,Tlalpan,Hacienda San Juan,14377
CDMX,Tlalpan,Rincón de San Juan,14378
CDMX,Tlalpan,A.M.S.A,14380
CDMX,Tlalpan,San Bartolo El Chico,14380
CDMX,Tlalpan,Rancho los Colorines,14386
CDMX,Tlalpan,Ex Hacienda San Juan de Dios,14387
CDMX,Tlalpan,Guadalupe,14388
CDMX,Tlalpan,Arenal de Guadalupe,14389
CDMX,Tlalpan,Narciso Mendoza,14390
CDMX,Tlalpan,Rinconada Las Hadas,14390
CDMX,Tlalpan,Residencial Villa Coapa,14390
CDMX,Tlalpan,Villa Coapa,14390
CDMX,Tlalpan,Villa Royale,14399
CDMX,Tlalpan,San Andrés Totoltepec,14400
CDMX,Tlalpan,Divisadero,14406
CDMX,Tlalpan,Nuevo Renacimiento de Axalco,14408
CDMX,Tlalpan,Tecorral,14409
CDMX,Tlalpan,Fuentes Brotantes,14410
CDMX,Tlalpan,Mesa de los Hornos,14420
CDMX,Tlalpan,Cumbres de Tepetongo,14420
CDMX,Tlalpan,Santa Úrsula Xitla,14420
CDMX,Tlalpan,Texcaltenco,14426
CDMX,Tlalpan,Tlaxcaltenco La Mesa,14426
CDMX,Tlalpan,San Juan Tepeximilpa,14427
CDMX,Tlalpan,Tepeximilpa La Paz,14427
CDMX,Tlalpan,Cantera,14428
CDMX,Tlalpan,Santísima Trinidad,14429
CDMX,Tlalpan,Barrio El Truenito,14430
CDMX,Tlalpan,Tlalcoligia,14430
CDMX,Tlalpan,Pedregal de Santa Úrsula Xitla,14438
CDMX,Tlalpan,Pedregal de las Águilas,14439
CDMX,Tlalpan,Los Volcanes,14440
CDMX,Tlalpan,El Mirador 3A Sección,14449
CDMX,Tlalpan,El Mirador 1A Sección,14449
CDMX,Tlalpan,El Mirador 2A Sección,14449
CDMX,Tlalpan,Jardines de Xitle,14450
CDMX,Tlalpan,Atocpa,14456
CDMX,Tlalpan,Tlalpuente,14460
CDMX,Tlalpan,Plan de Ayala,14470
CDMX,Tlalpan,Tepetitla,14470
CDMX,Tlalpan,La Palma,14476
CDMX,Tlalpan,Viveros Coatectlán,14479
CDMX,Tlalpan,La Magdalena Petlacalco,14480
CDMX,Tlalpan,San Miguel Xicalco,14490
CDMX,Tlalpan,San Miguel Topilejo,14500
CDMX,Tlalpan,La Quinta,14520
CDMX,Tlalpan,Estación Ajusco,14529
CDMX,Tlalpan,Estrella Mora,14550
CDMX,Tlalpan,Valle Escondido,14600
CDMX,Tlalpan,Colinas del Bosque,14608
CDMX,Tlalpan,Las Tórtolas,14609
CDMX,Tlalpan,Arenal Tepepan,14610
CDMX,Tlalpan,ISSFAM,14620
CDMX,Tlalpan,Club de Golf México,14620
CDMX,Tlalpan,San Buenaventura,14629
CDMX,Tlalpan,Chimalcoyotl,14630
CDMX,Tlalpan,Villa Tlalpan,14630
CDMX,Tlalpan,San Pedro Mártir FOVISSSTE,14639
CDMX,Tlalpan,Ejidos de San Pedro Mártir,14640
CDMX,Tlalpan,Fuentes de Tepepan,14643
CDMX,Tlalpan,Valle de Tepepan,14646
CDMX,Tlalpan,Rinconada El Mirador,14647
CDMX,Tlalpan,Juventud Unida,14647
CDMX,Tlalpan,Movimiento Organizado de Tlalpan,14647
CDMX,Tlalpan,San Pedro Mártir,14650
CDMX,Tlalpan,H Colegio Militar Niños Héroes de Chapultepec,14651
CDMX,Tlalpan,Heróico Colegio Militar,14653
CDMX,Tlalpan,Dolores Tlali,14654
CDMX,Tlalpan,La Magueyera,14654
CDMX,Tlalpan,Valle Verde o Lomas Verdes,14655
CDMX,Tlalpan,Tlalmille,14657
CDMX,Tlalpan,Mirador del Valle,14658
CDMX,Tlalpan,María Esther Zuno de Echeverría,14659
CDMX,Tlalpan,San Miguel Ajusco,14700
CDMX,Tlalpan,Santo Tomas Ajusco,14710
CDMX,Tlalpan,Belvedere Ajusco,14720
CDMX,Tlalpan,Lomas de Cuilotepec,14730
CDMX,Tlalpan,Zacatón,14734
CDMX,Tlalpan,Lomas de Tepemecatl,14735
CDMX,Tlalpan,San Nicolás 2,14735
CDMX,Tlalpan,Vistas del Pedregal,14737
CDMX,Tlalpan,Bosques del Pedregal,14738
CDMX,Tlalpan,2 de Octubre,14739
CDMX,Tlalpan,Lomas de Padierna Sur,14740
CDMX,Tlalpan,Mirador II,14748
CDMX,Tlalpan,Mirador I,14748
CDMX,Tlalpan,Chimilli,14749
CDMX,Tlalpan,Rancho Viejo,14750
CDMX,Tlalpan,Héroes de 1910,14760
CDMX,Tlalpan,El Charco,14780
CDMX,Tlalpan,San Jorge,14790
CDMX,Tlalpan,Parres El Guarda,14900
CDMX,Venustiano Carranza,General Ignacio Zaragoza,15000
CDMX,Venustiano Carranza,Valentín Gómez Farias,15010
CDMX,Venustiano Carranza,Puebla,15020
CDMX,Venustiano Carranza,Zona Centro,15100
CDMX,Venustiano Carranza,Candelaria de los Patos FOVISSSTE,15120
CDMX,Venustiano Carranza,Janitzio,15200
CDMX,Venustiano Carranza,Valle Gómez,15210
CDMX,Venustiano Carranza,Popular Rastro,15220
CDMX,Venustiano Carranza,Nicolás Bravo,15220
CDMX,Venustiano Carranza,Emilio Carranza,15230
CDMX,Venustiano Carranza,Michoacana,15240
CDMX,Venustiano Carranza,Ampliación Michoacana,15250
CDMX,Venustiano Carranza,Ampliación 20 de Noviembre,15260
CDMX,Venustiano Carranza,Morelos,15270
CDMX,Venustiano Carranza,Penitenciaria,15280
CDMX,Venustiano Carranza,10 de Mayo,15290
CDMX,Venustiano Carranza,Emiliano Zapata,15299
CDMX,Venustiano Carranza,20 de Noviembre,15300
CDMX,Venustiano Carranza,5o Tramo 20 de Noviembre,15309
CDMX,Venustiano Carranza,Felipe Ángeles,15310
CDMX,Venustiano Carranza,Azteca,15320
CDMX,Venustiano Carranza,Tres Mosqueteros,15330
CDMX,Venustiano Carranza,Ampliación Venustiano Carranza,15339
CDMX,Venustiano Carranza,Venustiano Carranza,15340
CDMX,Venustiano Carranza,Ampliación Penitenciaria,15350
CDMX,Venustiano Carranza,Progresista,15370
CDMX,Venustiano Carranza,Escuela de Tiro,15380
CDMX,Venustiano Carranza,7 de Julio,15390
CDMX,Venustiano Carranza,Romero Rubio,15400
CDMX,Venustiano Carranza,Simón Bolívar,15410
CDMX,Venustiano Carranza,Ampliación Simón Bolívar,15420
CDMX,Venustiano Carranza,Aquiles Serdán,15430
CDMX,Venustiano Carranza,1° de Mayo,15440
CDMX,Venustiano Carranza,Damián Carmona,15450
CDMX,Venustiano Carranza,Revolución,15460
CDMX,Venustiano Carranza,Miguel Hidalgo,15470
CDMX,Venustiano Carranza,Moctezuma 1a Sección,15500
CDMX,Venustiano Carranza,Pensador Mexicano,15510
CDMX,Venustiano Carranza,Peñón de los Baños,15520
CDMX,Venustiano Carranza,Moctezuma 2a Sección,15530
CDMX,Venustiano Carranza,Santa Cruz Aviación,15540
CDMX,Venustiano Carranza,Arenal 1a Sección,15600
CDMX,Venustiano Carranza,Cuchilla Pantitlan,15610
CDMX,Venustiano Carranza,México (Lic. Benito Juárez),15620
CDMX,Venustiano Carranza,Caracol,15630
CDMX,Venustiano Carranza,Arenal 4a Sección,15640
CDMX,Venustiano Carranza,Arenal Puerto Aéreo,15640
CDMX,Venustiano Carranza,Ampliación Caracol,15650
CDMX,Venustiano Carranza,Arenal 3a Sección,15660
CDMX,Venustiano Carranza,Fivipor,15669
CDMX,Venustiano Carranza,Adolfo López Mateos,15670
CDMX,Venustiano Carranza,Arenal 2a Sección,15680
CDMX,Venustiano Carranza,Federal,15700
CDMX,Venustiano Carranza,Industrial Puerto Aéreo,15710
CDMX,Venustiano Carranza,Zaragoza Bahía,15720
CDMX,Venustiano Carranza,4 Árboles,15730
CDMX,Venustiano Carranza,Aviación Civil,15740
CDMX,Venustiano Carranza,Ampliación Aviación Civil,15750
CDMX,Venustiano Carranza,Jamaica,15800
CDMX,Venustiano Carranza,Merced Balbuena,15810
CDMX,Venustiano Carranza,Lorenzo Boturini,15820
CDMX,Venustiano Carranza,Conjunto Boturini Inverlat,15829
CDMX,Venustiano Carranza,Artes Graficas,15830
CDMX,Venustiano Carranza,Sevilla,15840
CDMX,Venustiano Carranza,Magdalena Mixiuhca,15850
CDMX,Venustiano Carranza,Pueblo de La Magdalena Mixiuhca,15860
CDMX,Venustiano Carranza,Aarón Sáenz,15870
CDMX,Venustiano Carranza,Jardín Balbuena,15900
CDMX,Venustiano Carranza,Delegación Política Venustiano Carranza,15909
CDMX,Venustiano Carranza,Morelos,15940
CDMX,Venustiano Carranza,Unidad Kennedy,15950
CDMX,Venustiano Carranza,Del Parque,15960
CDMX,Venustiano Carranza,Tribunales de La Suprema Corte de Justicia,15968
CDMX,Venustiano Carranza,Aeronáutica Militar,15970
CDMX,Venustiano Carranza,24 de Abril,15980
CDMX,Venustiano Carranza,Álvaro Obregón,15990
CDMX,Xochimilco,Barrio San Antonio,16000
CDMX,Xochimilco,Barrio La Concepción Tlacoapa,16000
CDMX,Xochimilco,Barrio San Juan,16000
CDMX,Xochimilco,Misiones de la Noria,16010
CDMX,Xochimilco,Bosque Residencial del Sur,16010
CDMX,Xochimilco,Las Peritas,16010
CDMX,Xochimilco,Arcos del Sur,16010
CDMX,Xochimilco,Aldama,16010
CDMX,Xochimilco,San Bartolo El Chico,16010
CDMX,Xochimilco,Paseos del Sur,16010
CDMX,Xochimilco,Potreros de la Noria,16019
CDMX,Xochimilco,San Juan Tepepan,16020
CDMX,Xochimilco,Santa María Tepepan,16020
CDMX,Xochimilco,Ampliación Tepepan,16029
CDMX,Xochimilco,Huichapan,16030
CDMX,Xochimilco,La Noria,16030
CDMX,Xochimilco,Potrero de San Bernardino,16030
CDMX,Xochimilco,División del Norte INFONAVIT,16030
CDMX,Xochimilco,Ampliación La Noria,16030
CDMX,Xochimilco,Barrio 18,16034
CDMX,Xochimilco,Rinconada Coapa,16035
CDMX,Xochimilco,San Lorenzo La Cebada,16035
CDMX,Xochimilco,Mercado de Flores Plantas y Hortalizas,16036
CDMX,Xochimilco,Ampliación San Marcos Norte,16038
CDMX,Xochimilco,San Marcos,16039
CDMX,Xochimilco,Barrio San Lorenzo,16040
CDMX,Xochimilco,Barrio La Asunción,16040
CDMX,Xochimilco,Barrio San Marcos,16050
CDMX,Xochimilco,Jardines del Sur,16050
CDMX,Xochimilco,Tierra Nueva,16050
CDMX,Xochimilco,Redención,16057
CDMX,Xochimilco,Villa Xochimilco,16058
CDMX,Xochimilco,Rinconada del Sur,16059
CDMX,Xochimilco,Las Gárgolas,16059
CDMX,Xochimilco,El Mirador,16060
CDMX,Xochimilco,Barrio La Guadalupita,16070
CDMX,Xochimilco,Barrio Santa Crucita,16070
CDMX,Xochimilco,Barrio El Rosario,16070
CDMX,Xochimilco,Barrio Belén,16070
CDMX,Xochimilco,Barrio San Cristóbal,16080
CDMX,Xochimilco,Barrio San Diego,16080
CDMX,Xochimilco,Barrio San Esteban,16080
CDMX,Xochimilco,Barrio La Santísima,16080
CDMX,Xochimilco,Caltongo,16090
CDMX,Xochimilco,Barrio San Pedro,16090
CDMX,Xochimilco,Barrio Xaltocan,16090
CDMX,Xochimilco,Tablas de San Lorenzo,16090
CDMX,Xochimilco,Delegación Política Xochimilco,16095
CDMX,Xochimilco,Los Geranios,16098
CDMX,Xochimilco,Nativitas INFONAVIT,16099
CDMX,Xochimilco,Santa Cruz Xochitepec,16100
CDMX,Xochimilco,Rinconada San Pablo,16105
CDMX,Xochimilco,Santiago Tepalcatlalpan,16200
CDMX,Xochimilco,La Concha,16210
CDMX,Xochimilco,San José Zacatepec,16220
CDMX,Xochimilco,Tlaxopan  2a Sección,16240
CDMX,Xochimilco,Tlaxopan 1a Sección,16240
CDMX,Xochimilco,Tlaxopan Norte,16244
CDMX,Xochimilco,Paraje Tlalatlaco,16247
CDMX,Xochimilco,Ocotitla,16248
CDMX,Xochimilco,San Lucas Xochimanca,16300
CDMX,Xochimilco,La Cañada,16310
CDMX,Xochimilco,San Lucas Oriente,16320
CDMX,Xochimilco,Loreto y Peña Pobre,16330
CDMX,Xochimilco,Texmic,16340
CDMX,Xochimilco,San Lorenzo Atemoaya,16400
CDMX,Xochimilco,Lomas de Tonalco,16410
CDMX,Xochimilco,San Jerónimo,16420
CDMX,Xochimilco,El Jazmín,16428
CDMX,Xochimilco,Rancho Tejomulco,16429
CDMX,Xochimilco,Xochipilli,16430
CDMX,Xochimilco,Año de Juárez,16440
CDMX,Xochimilco,Barrio Pocitos,16443
CDMX,Xochimilco,Santa María Nativitas,16450
CDMX,Xochimilco,Lomas de Nativitas,16457
CDMX,Xochimilco,Ampliación Nativitas,16459
CDMX,Xochimilco,Tecacalanco,16510
CDMX,Xochimilco,Barrio Apatlaco,16513
CDMX,Xochimilco,Barrio del Puente,16513
CDMX,Xochimilco,Barrio Calpulco,16514
CDMX,Xochimilco,Barrio Tetitla,16514
CDMX,Xochimilco,Barrio La Gallera,16514
CDMX,Xochimilco,San José Obrero,16515
CDMX,Xochimilco,Barrio La Planta,16520
CDMX,Xochimilco,Tiziclipa,16520
CDMX,Xochimilco,Barrio Las Cruces,16530
CDMX,Xochimilco,Barrio Las Flores,16530
CDMX,Xochimilco,Barrio Ahualapa,16533
CDMX,Xochimilco,Valle de Santa María,16550
CDMX,Xochimilco,Tototitla,16550
CDMX,Xochimilco,San Gregorio Atlapulco,16600
CDMX,Xochimilco,Barrio San Andrés,16604
CDMX,Xochimilco,Barrio Los Reyes,16605
CDMX,Xochimilco,Barrio 3 de Mayo,16606
CDMX,Xochimilco,Barrio San Antonio,16607
CDMX,Xochimilco,Barrio La Candelaria,16609
CDMX,Xochimilco,San Luis Tlaxialtemalco,16610
CDMX,Xochimilco,Barrio Niños Héroes,16614
CDMX,Xochimilco,Barrio La Asunción,16615
CDMX,Xochimilco,Barrio Santa Cecilia,16616
CDMX,Xochimilco,Barrio San Sebastián,16617
CDMX,Xochimilco,Barrio San José,16620
CDMX,Xochimilco,Barrio San Juan,16629
CDMX,Xochimilco,Barrio La Guadalupana,16629
CDMX,Xochimilco,Barrio San Juan Moyotepec,16630
CDMX,Xochimilco,Barrio San Juan Minas,16640
CDMX,Xochimilco,Quirino Mendoza,16710
CDMX,Xochimilco,Del Carmen,16720
CDMX,Xochimilco,San Isidro,16739
CDMX,Xochimilco,Guadalupita,16740
CDMX,Xochimilco,Las Animas,16749
CDMX,Xochimilco,Barrio Calyequita,16750
CDMX,Xochimilco,San Felipe,16770
CDMX,Xochimilco,Santiaguito,16776
CDMX,Xochimilco,El Mirador,16776
CDMX,Xochimilco,Tecoloxtitla,16776
CDMX,Xochimilco,Cerrillos Segunda Sección,16780
CDMX,Xochimilco,Cerrillos Primera Sección,16780
CDMX,Xochimilco,El Sacrificio,16780
CDMX,Xochimilco,San Francisco Chiquimola,16780
CDMX,Xochimilco,Cristo Rey,16780
CDMX,Xochimilco,Cerrillos Tercera Sección,16780
CDMX,Xochimilco,Nativitas,16797
CDMX,Xochimilco,Las Mesitas,16799
CDMX,Xochimilco,San Mateo Xalpa,16800
CDMX,Xochimilco,El Arenal,16808
CDMX,Xochimilco,Reclusorio Sur,16809
CDMX,Xochimilco,San Andrés Ahuayucan,16810
CDMX,Xochimilco,Nueva Tenochtitlán,16810
CDMX,Xochimilco,Cerro Grande,16810
CDMX,Xochimilco,Santa Inés,16810
CDMX,Xochimilco,Santa Inés,16810
CDMX,Xochimilco,El Mirador 2a Sección,16810
CDMX,Xochimilco,Rosario Tlali,16810
CDMX,Xochimilco,Barrio El Calvario,16813
CDMX,Xochimilco,Tetlatilco,16819
CDMX,Xochimilco,Axcallote,16819
CDMX,Xochimilco,Santa Cruz Chavarrieta,16840
